Type,wallet_address,sell,buy,volume (usd),time,tx_hash
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDT,vbUSDC,11.997606,2026-03-17T06:10:19.000Z,0x142d9ff22ef0ef14fc3e938d2d27d3b8439f2bc48119e7745f0771a2742f432b
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,SUSHI,22.100389,2026-03-17T06:04:25.000Z,0x960c1710e603864c03787314041620650cdb62cbb080fe0a84b833fecda18a77
CLASSIC,0x55bfc5b5ed11283494a6b001b92397bd7c6ddc68,vbETH,vbWBTC,239.694464,2026-03-17T07:17:18.000Z,0xbf231b5a3899d9e8f4daf6cee2f7d8a9b764df7a8077905a54f405e184631d1e
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,vbUSDC,13.994615,2026-03-17T07:48:46.000Z,0xf16faf89ddf934db14c9c1ec84782650b970970162a8aa5d26289fed4d0e352f
CLASSIC,0x2c7e4c18a7ae7f361f904b0d51d4ee3c64896fee,vbUSDC,vbETH,0.001909,2026-03-17T07:35:02.000Z,0x5d507d1154acdcaa61cbf21f8932fe39e783e9c42c0e00f0adb0b4b2f37c07f9
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbUSDC,vbETH,174.502158,2026-03-17T07:51:40.000Z,0x482b4a8a6ce30b3429f72206fa39d2a0d50479bda9542de7adbe85f0b5575e0b
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbUSDT,vbUSDC,1001.015695,2026-03-17T07:17:16.000Z,0x199a9bb4d73b2f016d002c34cfd35c91a41c81a9c4a78c0ab614450ac746efeb
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,vbUSDC,34.964630,2026-03-17T07:39:50.000Z,0x51f8c67fa41a979c9d45dada2c44bdfecabcf7ef287ab74bf0ef106ba0678559
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,AUSD,51.752144,2026-03-17T07:35:51.000Z,0xf85d18ecdb840d158149ef158359e69fee0aa38d54ab6ea643e4c8cf5ec7c17c
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,vbETH,14.096924,2026-03-17T07:27:07.000Z,0x677e23e550504b394f830fc15788acd120b955a5cd1192e6f38dcbd37761299b
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,vbWBTC,11.997399,2026-03-17T07:41:44.000Z,0xb2f1dcd52f0312b86b0dbe5f7e9fef095442ac868578057266673a914d4715d0
LIMIT_ORDER,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbUSDC,vbETH,174.694347,2026-03-17T07:33:17.000Z,0xa3ce74082f4e0b21f0b014f6e648223da8eae84fb3abd5e2a1ba861ec1cb210f
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,vbUSDC,1.078589,2026-03-17T07:51:39.000Z,0x0e23026e41093f6aa2748fb3468c54ba405f62da17fc6c94f249add4f526b845
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,vbETH,14.775491,2026-03-17T07:47:10.000Z,0xac2e56583e1c10102e40605a853a41a8db312fec1528190563e4aacb40597445
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,vbUSDC,1.150459,2026-03-17T07:52:22.000Z,0xa41893c18d7f2570dd9fac357c11936e8529e13f4c001222ee38719fa5e7e08e
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,vbUSDC,1.198368,2026-03-17T07:12:46.000Z,0xf0c752a11a9c140f14f5183255fe1182a8f651a284f063752cad94294439ca78
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,vbWBTC,10.463685,2026-03-17T07:40:07.000Z,0x72a6fad1cd9d957e8e1c2e9f16721f36a006b9ff2404d1891891192a3032f5c9
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,vbUSDC,34.948067,2026-03-17T07:28:57.000Z,0x1272beda51fdbc3394c83b06458e6c351d17d3f68d2f7e03545e568dea5b7215
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbUSDC,vbWBTC,738.349583,2026-03-17T08:16:02.000Z,0x385c23d57dbc79c7790273a42995e0edc2af92431982197b07f2c63fdb84a61e
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,vbUSDT,12.064350,2026-03-17T08:20:54.000Z,0xf5853b5ea19dc8ec46587420670ad681e29fda214e65f0a960940b3aeb165499
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,AUSD,15.007737,2026-03-17T08:54:52.000Z,0xb917a777d976e6c891702fd636d39be15690c360897a411117b60d173f76df7a
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbUSDC,vbETH,72.206926,2026-03-17T08:02:33.000Z,0xe2175d034ea10bf7b04c9a1dccab5cce2f960718d8709d8f5c27189cdf57a61a
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbUSDC,232.565631,2026-03-17T08:20:11.000Z,0x643d3f527f460e72e84d0e96da7c018b26ddc15b3cff5cba8adcaeaa354b5838
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,vbUSDC,0.116027,2026-03-17T08:11:53.000Z,0x8b693a654c21b3c45d3e1d4675241dad7a9b58c305a119c20c8e3c88307de362
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDT,vbUSDC,1.160481,2026-03-17T08:38:50.000Z,0x46bf5471bd6319c94a071cf14727f50d596956d3c7f29e8114fec9994c6e439e
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbUSDC,vbWBTC,74.044226,2026-03-17T08:06:49.000Z,0xf0f1bd5251156b3cd44418c400f36d54997276dabe3bb560597c3439fa9ae3cb
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,MORPHO,0.138746,2026-03-17T08:34:38.000Z,0xbd5456a9b19b0eabff9ccd569728edadaf0cb9a229424da5738a69a307bc9436
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,vbUSDC,14.399971,2026-03-17T08:22:00.000Z,0x028c827326e8c489aac611877d4b31ab51179a710007ccbd81cc5219b90c2f06
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDT,vbUSDC,1.310619,2026-03-17T08:47:22.000Z,0xa1bf70b186c93f109fddc884f47222679cba93489ab4093c6043c855a11d3d15
CLASSIC,0x11145aa7eef8a3c61ffef3f74981755e3148d358,vbUSDC,vbUSDT,1.169993,2026-03-17T08:38:23.000Z,0xdfb010ea74a6e92542080c7cbf3d960f859c9617e56e9fd04a1c9207eecb1403
CLASSIC,0x11145aa7eef8a3c61ffef3f74981755e3148d358,vbUSDC,vbUSDT,1.169993,2026-03-17T08:35:41.000Z,0x816856cd48a19c9ca2a115dc69a482b456e8551e0918dc1bd2a5a296c1329c54
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,AUSD,vbUSDC,51.978845,2026-03-17T08:11:30.000Z,0xc03ae4b57c78247f3a70225fd8e2cb0e85f50d6f8a4e3c8b10a70fe259cf2a7b
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,vbETH,18.118828,2026-03-17T08:26:43.000Z,0xa04dfea1f3b6ccb81afc1a525fe6139eb7e8a8c8565855d2518f445a5499a844
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbUSDC,174.124915,2026-03-17T08:38:03.000Z,0x08dc5330d339316549e6012fb4342be4b1ebcfbe9ae8d74b0e4e449da783fe55
LIMIT_ORDER,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbUSDC,vbETH,545.337280,2026-03-17T08:35:37.000Z,0x5faba35a2aa94f547b5af440a90b8219dc88d0ee1d928988ed97b36ce632ba23
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,vbWBTC,23.190212,2026-03-17T08:19:05.000Z,0x5624f89c3b2d799fbb16e47e9d2b8273ee0fc71cb7b8be2532cf946668742865
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbWBTC,vbUSDC,51.673589,2026-03-17T08:03:28.000Z,0x72e3a18016e62c882209ba2a0402f5e1f9b214e1f46fd6a63ebc7f55b473df16
LIMIT_ORDER,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbUSDC,vbETH,174.430588,2026-03-17T08:43:29.000Z,0xe0b63783bbc220577f1f4dfad116a82865e5ce4fb2d2c7254829956e84e5e3c4
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,vbUSDC,814.699665,2026-03-17T09:12:26.000Z,0xd3eff041d45c4f570cffaa9292a6fd61c6bb6953566143cbe81ee577b1ad70d2
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbUSDC,71.746428,2026-03-17T09:15:26.000Z,0xb3c3c28fceaf08ddce4f0eddf7f15e8e7fa9f15919bd34eeb59547ff0c1285dc
CLASSIC,0x2c7e4c18a7ae7f361f904b0d51d4ee3c64896fee,vbETH,SUSHI,5.689521,2026-03-17T09:26:28.000Z,0x1cfe3682dc12a8f83ff0950214987814d8efeb448b93ccb858dd6a99eb5cc519
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDT,vbETH,1.027225,2026-03-17T09:08:17.000Z,0x793bc915e98778dabd7093735416dc94c7bd76ce3a3f58bde8b13d6f8a00b114
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbWBTC,vbETH,23.207071,2026-03-17T09:00:53.000Z,0x219fd6fec1f001cb70928909c14500af17b855de5b67961dcf07a22ff71dba38
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,SUSHI,vbETH,5.526917,2026-03-17T09:53:36.000Z,0xd99c97dbd1240d64f8748788fa52bb62a40fc2ef4eb357f57bc5b4a072ed545d
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbUSDC,102.259027,2026-03-17T09:03:15.000Z,0x25c0e301f17946c45006149fd2e3149744d2eecdb38cde548ffdcbac60431c11
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,AUSD,269.249562,2026-03-17T09:29:49.000Z,0x9ba281de08922758f2366bf13925e539ce5e7e3bb3bbcf0dcc5af0b9717198f5
LIMIT_ORDER,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbUSDC,vbETH,632.026735,2026-03-17T09:13:49.000Z,0x281c64398eef6a6ac2de36f028e0b410bfdd3eb239db7193f0aacbf51020fa5c
LIMIT_ORDER,0xc36024094cc581092708b540371f75d5eec7dd11,uSOL,vbETH,51.121476,2026-03-17T09:21:47.000Z,0x8e41377e38a17034f0177eef937451a2e886063a42db23340312bba8ed4d4a2f
LIMIT_ORDER,0xc36024094cc581092708b540371f75d5eec7dd11,SUSHI,vbETH,6.315101,2026-03-17T09:02:58.000Z,0xc59ae91daa1aa9737574a7b53adf15e68c3ba117d4f98da952add9aea9458b59
LIMIT_ORDER,0x2c7e4c18a7ae7f361f904b0d51d4ee3c64896fee,vbETH,vbUSDC,0.003314,2026-03-17T09:04:42.000Z,0x6d1fc7886e1373bb3125ea65d3ea59ace8c08b278cf5c572752198ef0636068f
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,vbETH,1.281121,2026-03-17T09:00:56.000Z,0xce4ef9dc1bf0d9feb1944da7a5c6f48dc2c75ffc60886b328fbbcf09cd810ee0
LIMIT_ORDER,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbUSDC,vbWBTC,46.272002,2026-03-17T09:06:10.000Z,0x45bc36da341dd08ba187851caa5706e16b10f18dc3823a0d5cabd7ca696c8a87
CLASSIC,0xf0dcca6e947de16697455a24caed9239e77fbad3,vbUSDC,vbETH,459.866187,2026-03-17T10:10:20.000Z,0x89ba0998ecaf2cd8ed58d363996f6b05afb4e5b53366fab50e2d76175a158cbf
CLASSIC,0xf0dcca6e947de16697455a24caed9239e77fbad3,vbETH,vbUSDC,640.215511,2026-03-17T10:08:31.000Z,0xcc7de4560e54b87041840480ef46285aa0d2e7748ee8e000ca767940adb80844
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbUSDC,71.689837,2026-03-17T10:36:21.000Z,0xafef2af0c3df32a0c371942d85a1e6c6b9790996cc8649b7069f0d5c6751d843
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,vbETH,1.188010,2026-03-17T10:01:51.000Z,0xa404ab09e5a926ff7d3f81c787ed647bb560c87fedb900dfe3c25e896b8da435
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbWBTC,vbUSDC,46.287948,2026-03-17T10:36:13.000Z,0xb4c3929ac4a02ed2a0781f763e9113e263a573fcae64005278f5d84442b9b716
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbUSDC,71.619000,2026-03-17T10:24:11.000Z,0x9a08c2459ba695bba7de17b8d4bccce796baf5aa281b75e899c9274bb91f5034
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbUSDC,vbETH,173.247879,2026-03-17T10:42:10.000Z,0xce7ebaebf2be6bf08ac81df1b6db7bb913c5b8f0bf9b5f92947a8b5c58aa8b01
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbUSDC,vbETH,173.265921,2026-03-17T10:38:19.000Z,0xc917a153cde88f31340746de0c2f532b85ba47b3f37e270f64670975d48233f0
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDT,vbETH,108.173502,2026-03-17T10:18:11.000Z,0xb10aeea8d955b68c1721e901e3921c2822f31a1eda6c167014893f143814b199
LIMIT_ORDER,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbUSDC,vbETH,24.161774,2026-03-17T10:50:53.000Z,0x13ecc42c3caea20ecd21b43b18ba77d244a46dc26941b2f6c9e32f0062c5bb1b
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbWBTC,vbUSDC,13.981943,2026-03-17T10:27:03.000Z,0xf869ab0177a47b4df403e260f19cfc61ff8608955de7a13b03b9be000942ce1f
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,vbUSDC,10.149902,2026-03-17T10:36:20.000Z,0xa398f321ba72d597396047eb6d7db096cd04f824c2e2262bea00f9766f23d9bc
LIMIT_ORDER,0x57c6a0f373f2370da55fc675fb18417eb3dfc820,POL,vbETH,237.139843,2026-03-17T10:38:59.000Z,0xa3e980c0d909fa0903a45ce10713a5d92f8cb1fbb21f579612e199f8b1e8db3a
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,weETH,0.735283,2026-03-17T10:20:21.000Z,0x49ce7bae0d1d190cbf074e437f5871c5d82e5c5fd67450da663d4e5848fb08cc
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,vbETH,3.171814,2026-03-17T10:20:43.000Z,0x10df4fb38848513a065ab132ade1db609cc59480d51df175979ce8845431cd87
LIMIT_ORDER,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbUSDC,71.691620,2026-03-17T10:07:35.000Z,0x81881f04f9b96354f00105363f8e57d64c81a17165fb94cd838a1f6306f969d8
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,PEPE,201.753441,2026-03-17T11:21:15.000Z,0x775ec5fe135549bb4afb9d273166b1be630a240b5a464fa7da9b17babfeb3fe0
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,vbUSDT,1.156966,2026-03-17T11:09:25.000Z,0x25d3a224244c64aa709a861980d156f6b40f4bd42af8bb0c47f38b0f537fdb9b
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,vbETH,17.564397,2026-03-17T11:17:46.000Z,0xb4c9fd357a1cbf16e94b066db05f26fc86f0dbcc95231e44bc3ac29f3b7020b6
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,vbUSDT,375.562383,2026-03-17T11:11:49.000Z,0x3072b486d6d0efa84dc41ddbc37a2c7968f1a41add92535b83b82bbf4bd6e103
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,vbUSDC,14.340577,2026-03-17T11:30:01.000Z,0xb02a3f17de33a683c78b730857097c777c3531c2a9325ec429f757306b981719
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,vbWBTC,13.961377,2026-03-17T11:11:17.000Z,0xe590d9cc9a83972b184938b2f589ba69800cc3717fa7adbd19669cca629d13c2
CLASSIC,0xf0b3dfca10a536ad8dba14887954e976650dce6d,vbUSDC,vbWBTC,16.186520,2026-03-17T11:49:02.000Z,0xf21636715979a693a5b9d8dfa0f04ca80c0c83686e168d9b02814ef98337c349
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,uSOL,140.774697,2026-03-17T11:17:49.000Z,0xe8c7dfa3bb5823d8934abd8c562187a2b4a726cf848ce18c79c1664783429ee4
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,SUSHI,vbUSDC,20.264579,2026-03-17T11:12:31.000Z,0xf5b0473c0f3c5bf4a0732ec4ac790aca9f4d8c53906a7ad6ab67888c50ec35de
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbUSDC,vbETH,174.336949,2026-03-17T11:29:32.000Z,0x8f24d17fdbf712e8af0e39e19e2712ca39ab3a6ee00a8b0dc410aae7cfb94004
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbWBTC,46.316177,2026-03-17T11:07:56.000Z,0xa8529f77e0c1ff8c5ff0c2d7ccf129bafa5656aadd086743243c62aeeda3998c
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,vbETH,14.125618,2026-03-17T11:06:17.000Z,0x794b5aa4898965571036589c35a624a2847ed31cbee3af70909dde704123ff80
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,vbETH,11.607543,2026-03-17T11:16:40.000Z,0x995ee31399b95d5b2c049130c453f1b9be8937aeb8b70f84884539cd58611858
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,KAI,vbUSDC,2.386062,2026-03-17T11:40:11.000Z,0xa5f9c3dc73c48b3cb87a4609f13df3645acae2e8bd3e38135b91925669799789
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbWBTC,vbUSDC,14.356710,2026-03-17T11:29:45.000Z,0x87dc34391946da1e2d9412a738ddb853b0ff382bd1ddeccbe7056dfef81744fb
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,AUSD,11.003104,2026-03-17T11:51:36.000Z,0xca601c6b5896871730ba10c17d39faf1d24b904a80528937d0478a37a749d523
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbWBTC,46.459899,2026-03-17T11:17:37.000Z,0x1afb67b945a7cda240288d99245e2be45dc992b603bb4681f77542435e940931
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,PEPE,201.918822,2026-03-17T11:34:10.000Z,0x6cb4b7c0ea24aa1105773147ae6f109fcaf0596016cbad378fee5023a8ba5889
LIMIT_ORDER,0x52c3ac72c48a1ef7f5b7c8edef14b3483697f626,vbWBTC,vbUSDC,478.272762,2026-03-17T11:06:32.000Z,0x9dbeb5e7605110e270720dc1a76ffd864c960f686b1f237ef791a77c1d94b188
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,vbETH,4.628474,2026-03-17T11:10:49.000Z,0x0523795251fbb165470bf6d97663bf6ba9d4460c14b64bc3e0c16437c8b9fa30
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbUSDC,71.933991,2026-03-17T12:39:27.000Z,0x3c05931f70b0a85375bca2405f2e147302b75b5c9139bb399b385b24fb182db4
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDT,vbUSDC,587.867086,2026-03-17T12:25:27.000Z,0x510c35b4274fe2cbf5256d048d88372e8e222e65cb9d70eaedd1c633c2e97ba4
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,AUSD,BTCK,14.697343,2026-03-17T12:52:19.000Z,0x76a0f7dd87e12618a988910827f21aea087af550218ee508cce9624ead025ead
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbUSDC,72.143567,2026-03-17T12:19:51.000Z,0xd97da4094cc6906420e18f3fd03ed5414c945fa86f26b2b8ebb4d4ad4954f26d
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbUSDC,vbETH,173.732840,2026-03-17T12:37:35.000Z,0x63f041d09eaa95fcdb77780c2c827ce9be9b15186af1855c7e1bf7cca3e15ef9
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,KAI,2.467337,2026-03-17T12:37:08.000Z,0x9c56aa6a043dd17ee308322ecc0552736dc6d4e0f5c27346d7da19d99488d51b
CLASSIC,0x57c6a0f373f2370da55fc675fb18417eb3dfc820,vbETH,POL,118.957910,2026-03-17T12:42:37.000Z,0x9609ad344caae90548ddcbb6411304353ead8c2e1aba92ac8b2ebbc26ed405d4
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbUSDC,vbUSDT,49.999698,2026-03-17T12:48:49.000Z,0xf13df669886a7c7c51885ec84d5f13d7b80b8fcf86a442ac3a3bb76558d5d2f7
CLASSIC,0x2c7e4c18a7ae7f361f904b0d51d4ee3c64896fee,vbUSDC,AUSD,0.130889,2026-03-17T12:37:16.000Z,0x85adfca0ed6140a45c8cb066acca04a9be6928eb39d31e8524eea0b9b6222017
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbUSDC,72.099036,2026-03-17T12:04:39.000Z,0xf9d9382e24c8a6e52d1521315bc1903f14638205463121e2f3118d0410fdd914
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDT,vbUSDC,34.155344,2026-03-17T12:16:37.000Z,0x8fdb125f1c9937b2b20a239a474ed2533cff15cf211dca18fa178928af5e2b97
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDT,vbUSDC,34.112827,2026-03-17T12:25:09.000Z,0xdd8fd49933a4d234c344152ac84bee88edca3c6368212758c34cc7e56dca9d37
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,SUSHI,34.067124,2026-03-17T12:25:27.000Z,0x46d926b48bde47c3e20686c97763ae193dd21f42267f15650f18996b480d68eb
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbUSDC,vbETH,173.738321,2026-03-17T12:37:22.000Z,0x5348014401b7c3b865949c4dc85d88b8a89964fe32a0bf9cf1f969bd85e98937
LIMIT_ORDER,0x2c7e4c18a7ae7f361f904b0d51d4ee3c64896fee,SUSHI,vbETH,0.006799,2026-03-17T12:37:45.000Z,0xd0b073d831dcef5de85b68983c7ed6cba69561487cafd171f90deb3b57ce05ee
LIMIT_ORDER,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,SUSHI,34.080345,2026-03-17T12:18:49.000Z,0xc0ce1665e410e4cdc04aebe373281086ef61d85af2a808eac20775d75cc716b9
LIMIT_ORDER,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbUSDC,72.099510,2026-03-17T12:05:01.000Z,0x7b61ab03b9c9f355b012ced93dc52fc3a0d0a93dd87586d2550b764ba24491ac
LIMIT_ORDER,0xc36024094cc581092708b540371f75d5eec7dd11,MORPHO,vbETH,10.087385,2026-03-17T12:36:16.000Z,0xb98fd46bac4d195d688b64c6f75b166f5210dd9814e05653af4d7260c3d68fe7
LIMIT_ORDER,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,SUSHI,30.894797,2026-03-17T12:24:41.000Z,0x24dbcf320774755011da798ba5576d5eaa4844367c9b02333c3f329518b24bc5
LIMIT_ORDER,0x6ef62ff84b2b4b3c13ebe4ecefa11bda1688794e,vbUSDC,vbETH,2.143305,2026-03-17T12:24:53.000Z,0xcae3d5b5fc9f53b7173eab3cc5fdedcf24e4a15dc1e0b650cdd63337d92e9b01
LIMIT_ORDER,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbUSDC,72.142143,2026-03-17T12:19:37.000Z,0x661f92d80f70588ec3fca9ee08255bd471a2de9a065f8ec28bb3e3588ee78c34
LIMIT_ORDER,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbWBTC,vbUSDC,46.647397,2026-03-17T12:19:59.000Z,0xf6b02ec694e6ed79a8fb88f01464a17542a7b7fc88d75b3e84bcc394236f8c2b
LIMIT_ORDER,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbUSDC,72.018698,2026-03-17T12:18:56.000Z,0xff4abfc86913678099caeda8f673a0ddd9bbff54918e68b589170db285759367
LIMIT_ORDER,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbUSDC,72.018241,2026-03-17T12:18:52.000Z,0xbb88b2cfc172c1973a1575dba1d08ee15308f133c43834f209404e9b3355d244
LIMIT_ORDER,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbWBTC,vbUSDC,199.942384,2026-03-17T12:16:30.000Z,0xaafe5e87e60926347183fbf51707b53c3ce3fd0e4abeedc05df80432833c0a27
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbWBTC,46.713506,2026-03-17T13:38:30.000Z,0xebd7f2d3340174e3ad7ebf3511a921556808bcf61b916a2829f7fdbc845d59ef
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbUSDC,71.894667,2026-03-17T13:05:37.000Z,0xa966d19160c948e8ae98647abd16d23fda6045e458da7f33caa1a67384b63fea
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbWBTC,vbUSDC,14.209505,2026-03-17T13:47:54.000Z,0x79e65bcd88d8703e7007a7026084850e468b1e1a896828e4bdfc4c6474e0d9bb
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,vbUSDC,11.296553,2026-03-17T13:18:38.000Z,0xd8d3b768074812a88c0f355c7f151057b4fa2798ab5d5effd78d87911fd89676
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,KAI,22.892425,2026-03-17T13:51:52.000Z,0x56d1923868cc25d2c650aa74f45abd25da0cfd31b9f40eb4bbddf19c90b0e6ab
CLASSIC,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,vbETH,vbUSDC,11.118787,2026-03-17T13:05:47.000Z,0x28f1a7b6200479d8792e42248b3c943c2610ebdd9ca70977feef5ed8949dddd3
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,vbETH,vbWBTC,46.418930,2026-03-17T13:31:04.000Z,0x52a4e78774c4cd732db57bdbb64a722bf3c1fc7f428585dc1c20c190e94ed411
